SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_CREDIT,AMT_ANNUITY,CODE_GENDER,AGE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,AMT_INCOME_TOTAL,TARGET
340558,Cash loans,1251211.5,53140.5,F,37.0,Married,House / apartment,Businessman,450000.0,0
248310,Cash loans,485640.0,41674.5,M,58.0,Married,House / apartment,Businessman,225000.0,0
322887,Cash loans,225000.0,11781.0,M,39.0,Single / not married,House / apartment,Unemployed,90000.0,0
151221,Cash loans,227520.0,12834.0,F,55.0,Separated,House / apartment,Unemployed,45000.0,0
208105,Revolving loans,225000.0,11250.0,F,61.0,Separated,House / apartment,Unemployed,90000.0,0
213727,Cash loans,454500.0,25506.0,F,54.0,Married,House / apartment,Working,112500.0,0
429185,Cash loans,254700.0,17149.5,F,39.0,Married,House / apartment,Working,85500.0,0
211929,Cash loans,219042.0,14125.5,M,34.0,Married,House / apartment,Working,112500.0,0
304674,Cash loans,1035000.0,30262.5,F,34.0,Married,House / apartment,Working,126000.0,0
387302,Revolving loans,247500.0,12375.0,F,34.0,Single / not married,House / apartment,Working,112500.0,0
394628,Cash loans,835380.0,40320.0,M,36.0,Married,House / apartment,Businessman,202500.0,0
107082,Cash loans,276277.5,19359.0,F,65.0,Separated,House / apartment,Unemployed,85500.0,0
306445,Cash loans,675000.0,41296.5,M,42.0,Married,House / apartment,Businessman,225000.0,0
349338,Cash loans,152820.0,9949.5,,38.0,Married,House / apartment,Working,126000.0,0
110912,Revolving loans,180000.0,9000.0,M,40.0,Civil marriage,House / apartment,Working,180000.0,0
167585,Cash loans,814041.0,23800.5,F,44.0,Married,House / apartment,Unemployed,74250.0,0
406745,Cash loans,127350.0,12532.5,F,45.0,Married,House / apartment,Working,157500.0,0
271227,Cash loans,315000.0,22054.5,F,65.0,Single / not married,House / apartment,Unemployed,72000.0,0
136882,Cash loans,497520.0,53712.0,,33.0,Separated,House / apartment,Working,144000.0,0
280571,Cash loans,851778.0,24408.0,F,36.0,Married,House / apartment,Working,135000.0,0
444565,Cash loans,,44694.0,M,37.0,Married,House / apartment,Working,112500.0,0
262436,Cash loans,592560.0,35806.5,F,36.0,Married,House / apartment,Working,112500.0,0
174534,Cash loans,1078200.0,31653.0,M,64.0,Married,House / apartment,Working,180000.0,0
344747,Cash loans,954207.0,33804.0,M,52.0,Single / not married,House / apartment,Businessman,225000.0,0
362668,Cash loans,545040.0,20677.5,F,37.0,Married,Municipal apartment,Working,135000.0,0
194301,Cash loans,675000.0,21906.0,F,25.0,Married,With parents,Working,225000.0,0
119520,Revolving loans,675000.0,33750.0,,45.0,Married,House / apartment,Businessman,225000.0,0
276381,Cash loans,675000.0,21906.0,F,50.0,Married,House / apartment,Unemployed,90000.0,0
418506,Cash loans,1107000.0,61942.5,F,56.0,Married,House / apartment,Businessman,220500.0,0
169904,Cash loans,486000.0,32499.0,F,32.0,Married,House / apartment,Working,135000.0,0
419740,Cash loans,1061599.5,31171.5,F,64.0,Single / not married,House / apartment,Businessman,270000.0,0
103464,Cash loans,781920.0,40054.5,F,63.0,Married,House / apartment,Working,135000.0,0
384195,Cash loans,159993.0,12771.0,F,25.0,Married,House / apartment,Unemployed,67500.0,0
422592,Cash loans,364896.0,19233.0,,62.0,Single / not married,House / apartment,Working,135000.0,0
387480,Cash loans,675000.0,28597.5,F,41.0,Single / not married,House / apartment,Unemployed,225000.0,0
209619,Cash loans,755190.0,38740.5,F,35.0,Married,House / apartment,Working,135000.0,0
394692,Cash loans,148365.0,10453.5,F,39.0,Married,House / apartment,Working,81000.0,0
348951,Cash loans,1506816.0,47443.5,M,44.0,Married,House / apartment,Businessman,225000.0,0
281011,Cash loans,675000.0,32472.0,F,47.0,Married,House / apartment,Working,112500.0,0
239699,Cash loans,814041.0,26388.0,M,33.0,Married,House / apartment,Working,360000.0,0
166776,Cash loans,227520.0,14940.0,F,38.0,Married,House / apartment,Unemployed,36000.0,0
369273,Cash loans,472500.0,44635.5,M,64.0,Married,House / apartment,Working,135000.0,0
396910,Cash loans,314100.0,17167.5,F,43.0,Married,House / apartment,Unemployed,112500.0,0
109945,Cash loans,1006920.0,48442.5,M,50.0,Married,House / apartment,Businessman,315000.0,0
410366,Cash loans,,36423.0,F,52.0,Married,House / apartment,Businessman,270000.0,0
407801,Cash loans,497520.0,36184.5,M,41.0,Married,House / apartment,Working,180000.0,0
447121,Cash loans,270126.0,12028.5,F,60.0,Married,House / apartment,Unemployed,112500.0,0
100499,Cash loans,678996.0,36963.0,F,36.0,Civil marriage,House / apartment,Businessman,225000.0,0
175800,Cash loans,1140156.0,37809.0,M,55.0,Single / not married,House / apartment,Businessman,225000.0,0
319937,Cash loans,97038.0,7384.5,F,59.0,Single / not married,House / apartment,Unemployed,85500.0,0
198620,Cash loans,450000.0,20979.0,F,47.0,Married,House / apartment,Unemployed,90000.0,0
326831,Cash loans,888840.0,35815.5,,39.0,Married,House / apartment,Working,292500.0,0
108446,Revolving loans,720000.0,36000.0,M,41.0,Civil marriage,With parents,,292500.0,0
273031,Cash loans,225000.0,8082.0,F,60.0,Married,House / apartment,Businessman,234000.0,0
393373,Revolving loans,180000.0,9000.0,,40.0,Separated,House / apartment,Unemployed,157500.0,0
197325,Cash loans,1027327.5,43524.0,M,65.0,Married,House / apartment,Working,229500.0,0
448989,Cash loans,76410.0,7443.0,F,60.0,Married,House / apartment,Unemployed,83250.0,0
344645,Cash loans,415107.0,21325.5,F,49.0,Married,House / apartment,Working,90000.0,0
199339,Revolving loans,135000.0,6750.0,F,64.0,Married,House / apartment,Unemployed,90000.0,1
235849,Cash loans,189000.0,8325.0,F,62.0,Civil marriage,House / apartment,Businessman,243000.0,0
245323,Cash loans,343377.0,19840.5,F,58.0,Widow,House / apartment,Working,135000.0,0
299031,Cash loans,290088.0,23049.0,F,46.0,Married,House / apartment,Businessman,202500.0,0
332256,Cash loans,545040.0,26640.0,M,45.0,Married,House / apartment,Working,360000.0,1
443559,Cash loans,521280.0,28408.5,M,31.0,Married,With parents,Businessman,225000.0,1
199658,Cash loans,562932.0,21568.5,F,35.0,Married,House / apartment,Unemployed,225000.0,0
268830,Cash loans,495000.0,18981.0,F,30.0,Married,House / apartment,Businessman,270000.0,0
365385,Cash loans,675000.0,36085.5,F,62.0,Married,House / apartment,Working,135000.0,0
172010,Cash loans,548770.5,26527.5,M,,Civil marriage,House / apartment,Working,157500.0,0
318412,Cash loans,144000.0,5557.5,F,68.0,Widow,House / apartment,Unemployed,57150.0,0
227328,Cash loans,2013840.0,53122.5,M,53.0,Married,House / apartment,Working,157500.0,0
363646,Cash loans,448056.0,17019.0,,41.0,Married,House / apartment,Working,135000.0,0
143891,Cash loans,220500.0,9841.5,F,55.0,Civil marriage,House / apartment,Businessman,315000.0,0
100722,Cash loans,545040.0,26640.0,M,44.0,Married,House / apartment,Businessman,540000.0,0
449834,Cash loans,239418.0,15430.5,F,35.0,Married,With parents,Unemployed,90000.0,0
191201,Cash loans,101880.0,10696.5,F,56.0,Civil marriage,Office apartment,Businessman,243000.0,0
228456,Cash loans,270000.0,13846.5,M,44.0,Married,House / apartment,Unemployed,112500.0,0
219311,Cash loans,675000.0,21906.0,M,36.0,Single / not married,House / apartment,Working,112500.0,0
245081,Cash loans,517788.0,25312.5,M,43.0,Married,House / apartment,Unemployed,144000.0,1
352467,Cash loans,1288350.0,37800.0,F,40.0,Married,House / apartment,Working,185400.0,0
329743,Cash loans,526491.0,32337.0,M,40.0,Civil marriage,House / apartment,Working,157500.0,0
186217,Cash loans,390960.0,26577.0,F,27.0,Married,House / apartment,Working,180000.0,0
357985,Cash loans,768550.5,37102.5,F,47.0,Married,House / apartment,Working,180000.0,0
108888,Cash loans,630000.0,18184.5,F,62.0,Married,House / apartment,Unemployed,112500.0,0
177417,Cash loans,1029658.5,34159.5,F,36.0,Married,House / apartment,Unemployed,90000.0,0
325826,Revolving loans,360000.0,18000.0,M,56.0,Married,House / apartment,Businessman,202500.0,0
216282,Cash loans,67500.0,6574.5,M,36.0,Married,With parents,,112500.0,0
194661,Cash loans,206280.0,7906.5,M,,Single / not married,House / apartment,,270000.0,0
140154,Cash loans,199080.0,9409.5,F,57.0,Civil marriage,House / apartment,Unemployed,81000.0,0
170157,Cash loans,521280.0,35262.0,F,27.0,Civil marriage,House / apartment,Working,162000.0,0
231478,Cash loans,274500.0,15457.5,M,31.0,Married,House / apartment,Working,135000.0,0
267378,Cash loans,601470.0,32760.0,M,52.0,Civil marriage,House / apartment,Working,225000.0,0
235699,Cash loans,1560726.0,41301.0,F,55.0,Married,House / apartment,Working,540000.0,0
404261,Cash loans,261648.0,12856.5,F,33.0,Married,House / apartment,Unemployed,67500.0,0
267850,Cash loans,1223010.0,48501.0,F,59.0,Widow,House / apartment,Businessman,360000.0,0
231870,Cash loans,472500.0,15084.0,M,57.0,Married,House / apartment,Unemployed,90000.0,0
221207,Cash loans,835380.0,40320.0,F,32.0,Married,House / apartment,Working,135000.0,1
402972,Cash loans,1296000.0,35640.0,M,41.0,Married,House / apartment,,131584.5,0
385960,Cash loans,1442596.5,42309.0,F,32.0,Married,House / apartment,Businessman,360000.0,1
430846,Cash loans,1515415.5,44437.5,M,37.0,Married,House / apartment,Businessman,315000.0,1
447755,Cash loans,254700.0,24939.0,F,68.0,Single / not married,House / apartment,Working,112500.0,0
165965,Cash loans,143910.0,15241.5,M,48.0,Civil marriage,House / apartment,Working,202500.0,0
132085,Cash loans,1840117.5,55921.5,F,48.0,Married,House / apartment,Businessman,360000.0,0
131375,Cash loans,521280.0,35392.5,F,44.0,Married,House / apartment,Businessman,337500.0,0
394013,Cash loans,437076.0,28899.0,F,62.0,Married,House / apartment,,67500.0,0
202161,Revolving loans,247500.0,12375.0,F,31.0,Married,House / apartment,Unemployed,76500.0,0
358825,Cash loans,273636.0,27193.5,M,36.0,Single / not married,Office apartment,Working,252000.0,0
118977,Cash loans,825588.0,44113.5,F,40.0,Married,House / apartment,Businessman,450000.0,0
193090,Cash loans,225000.0,10039.5,M,29.0,Married,House / apartment,Unemployed,90000.0,0
290919,Cash loans,383787.0,28822.5,F,30.0,Married,House / apartment,Working,180000.0,0
318367,Cash loans,180000.0,13095.0,F,34.0,Married,Municipal apartment,Unemployed,45000.0,0
307835,Cash loans,163008.0,16249.5,F,54.0,Widow,House / apartment,Working,112500.0,0
425175,Cash loans,2250000.0,59485.5,F,51.0,Married,House / apartment,Businessman,405000.0,0
137876,Cash loans,826110.0,35131.5,F,57.0,Married,House / apartment,Working,157500.0,0
208736,Cash loans,450000.0,35685.0,M,30.0,Single / not married,House / apartment,Working,315000.0,0
345969,Cash loans,254700.0,17019.0,F,56.0,Married,House / apartment,Working,112500.0,0
191822,Cash loans,1305000.0,38155.5,M,53.0,Married,House / apartment,Working,225000.0,0
203614,Cash loans,835380.0,40320.0,F,23.0,Single / not married,With parents,Working,247500.0,0
241977,Cash loans,544491.0,17563.5,F,35.0,Civil marriage,House / apartment,Working,157500.0,0
193293,Cash loans,647046.0,19048.5,F,54.0,Civil marriage,House / apartment,Working,112500.0,0
162258,Cash loans,1079883.0,32872.5,F,33.0,Civil marriage,House / apartment,Working,135000.0,1
110120,Cash loans,270000.0,21024.0,M,37.0,Married,Municipal apartment,Working,166500.0,0
434198,Cash loans,432288.0,11533.5,F,34.0,Civil marriage,House / apartment,Working,112500.0,0
307502,Cash loans,265851.0,20704.5,M,30.0,Single / not married,With parents,Working,180000.0,0
345755,Cash loans,1319499.0,43735.5,F,35.0,Single / not married,House / apartment,Working,135000.0,0
204170,Cash loans,956574.0,48969.0,F,35.0,Married,House / apartment,Businessman,225000.0,0
303188,Cash loans,675000.0,28728.0,F,51.0,Single / not married,Municipal apartment,Working,112500.0,0
101849,Cash loans,536917.5,29254.5,F,50.0,Single / not married,House / apartment,Unemployed,112500.0,0
339007,Cash loans,219870.0,13414.5,F,31.0,Married,Rented apartment,Unemployed,90000.0,0
231772,Cash loans,792346.5,26316.0,F,61.0,Married,House / apartment,Unemployed,153000.0,0
115338,Cash loans,850846.5,33871.5,F,50.0,Married,House / apartment,,189000.0,0
441522,Cash loans,454500.0,21996.0,F,60.0,Married,House / apartment,Unemployed,94500.0,0
415520,Cash loans,360058.5,35203.5,F,65.0,Widow,House / apartment,Unemployed,135000.0,0
218239,Cash loans,199080.0,9409.5,M,44.0,Married,Office apartment,,135000.0,0
303430,Cash loans,526491.0,29529.0,M,36.0,Single / not married,With parents,Working,450000.0,0
330829,Cash loans,152613.0,8649.0,F,60.0,Single / not married,House / apartment,Unemployed,67500.0,0
205188,Cash loans,512064.0,19431.0,F,52.0,Single / not married,House / apartment,Working,112500.0,0
182867,Cash loans,1042560.0,58347.0,F,41.0,Married,House / apartment,Working,270000.0,0
405732,Cash loans,450000.0,20979.0,F,58.0,Single / not married,House / apartment,Unemployed,112500.0,0
398151,Revolving loans,270000.0,13500.0,M,36.0,Married,House / apartment,Working,157500.0,0
300972,Cash loans,450000.0,20979.0,F,29.0,Married,House / apartment,Unemployed,67500.0,0
357298,Cash loans,174132.0,17842.5,F,47.0,Married,House / apartment,Unemployed,67500.0,0
296236,Cash loans,1006920.0,38484.0,,58.0,Widow,House / apartment,Working,121500.0,0
448415,Cash loans,545040.0,20677.5,F,52.0,Single / not married,House / apartment,Businessman,225000.0,0
250979,Cash loans,1145178.0,37975.5,F,65.0,Married,House / apartment,Unemployed,270000.0,0
290299,Cash loans,269550.0,24853.5,M,50.0,Married,House / apartment,Unemployed,117000.0,0
267851,Cash loans,135000.0,13279.5,F,68.0,Married,House / apartment,Working,157500.0,0
431182,Cash loans,119925.0,11812.5,F,40.0,Married,House / apartment,Unemployed,81000.0,0
428070,Cash loans,1800000.0,49630.5,F,39.0,Married,House / apartment,Businessman,225000.0,1
232805,Cash loans,454500.0,14791.5,M,46.0,Separated,House / apartment,Working,121500.0,0
373198,Cash loans,1288350.0,37800.0,M,46.0,Separated,Co-op apartment,Working,225000.0,0
385799,Cash loans,254700.0,24939.0,M,69.0,Married,House / apartment,Working,103500.0,0
383969,Revolving loans,225000.0,11250.0,M,45.0,Married,House / apartment,Working,171000.0,0
354486,Cash loans,1042560.0,40702.5,F,31.0,Married,House / apartment,Unemployed,337500.0,0
307715,Cash loans,1125000.0,32373.0,F,40.0,Separated,With parents,Working,225000.0,0
105092,Revolving loans,225000.0,11250.0,F,43.0,Single / not married,House / apartment,Working,72000.0,0
414159,Cash loans,1019610.0,33826.5,F,41.0,Civil marriage,House / apartment,Working,180000.0,0
152024,Cash loans,168102.0,11362.5,F,66.0,Married,House / apartment,Working,171000.0,0
232453,Cash loans,254700.0,30357.0,M,35.0,Separated,House / apartment,Working,144000.0,1
176666,Cash loans,1569051.0,49396.5,M,53.0,Married,House / apartment,Working,315000.0,0
450142,Revolving loans,337500.0,16875.0,F,50.0,Civil marriage,Municipal apartment,Working,157500.0,0
321292,Cash loans,147726.0,17662.5,M,28.0,Married,House / apartment,Businessman,315000.0,0
426170,Cash loans,553806.0,26770.5,F,52.0,Civil marriage,House / apartment,Working,157500.0,0
247389,Cash loans,640080.0,20929.5,F,24.0,Single / not married,With parents,Working,76500.0,1
427907,Cash loans,1546020.0,45333.0,M,50.0,Married,House / apartment,Working,202500.0,0
349447,Cash loans,1006920.0,42790.5,F,39.0,Married,House / apartment,Working,135000.0,0
308129,Cash loans,1800000.0,73444.5,F,46.0,Married,House / apartment,Working,225000.0,0
319156,Revolving loans,270000.0,13500.0,M,50.0,Married,Municipal apartment,Working,180000.0,0
387152,Revolving loans,247500.0,12375.0,F,55.0,Married,House / apartment,Unemployed,81000.0,0
400024,Cash loans,862560.0,25218.0,F,26.0,Civil marriage,House / apartment,Working,180000.0,0
266773,Cash loans,1288350.0,37800.0,,53.0,Married,House / apartment,Working,112500.0,0
153171,Cash loans,381528.0,13833.0,F,53.0,Married,House / apartment,Working,139500.0,0
197291,Cash loans,254700.0,14350.5,F,68.0,Widow,House / apartment,Working,135000.0,0
426482,Cash loans,1346089.5,42264.0,F,55.0,Single / not married,Rented apartment,Working,198000.0,0
219922,Cash loans,473760.0,50269.5,M,27.0,Single / not married,With parents,Businessman,315000.0,0
236918,Cash loans,348264.0,27513.0,M,42.0,Married,House / apartment,Businessman,225000.0,0
332422,Cash loans,490495.5,28287.0,F,51.0,Married,House / apartment,Working,139500.0,0
154929,Cash loans,679500.0,45594.0,F,28.0,Married,House / apartment,Businessman,247500.0,0
177979,Cash loans,99000.0,6673.5,F,65.0,Separated,House / apartment,Unemployed,36000.0,0
420696,Cash loans,687600.0,19836.0,M,28.0,Separated,House / apartment,Businessman,202500.0,0
403193,Cash loans,343800.0,13090.5,F,64.0,Widow,House / apartment,Working,193500.0,0
315202,Cash loans,1350000.0,39604.5,F,31.0,Married,House / apartment,Working,112500.0,0
194967,Revolving loans,585000.0,29250.0,F,52.0,Civil marriage,House / apartment,Businessman,202500.0,0
195985,Cash loans,486000.0,19404.0,F,64.0,Single / not married,House / apartment,Unemployed,67500.0,0
388119,Cash loans,521280.0,28408.5,F,30.0,Married,House / apartment,Working,112500.0,1
263130,Cash loans,270000.0,18247.5,F,59.0,Married,House / apartment,Working,49500.0,0
403379,Cash loans,1800000.0,49630.5,F,32.0,Single / not married,House / apartment,Unemployed,135000.0,0
334605,Cash loans,1256400.0,44644.5,,44.0,Married,House / apartment,Working,180000.0,0
267413,Cash loans,495000.0,16096.5,F,37.0,Civil marriage,House / apartment,Working,157500.0,0
308649,Cash loans,288873.0,11020.5,F,46.0,Single / not married,House / apartment,Unemployed,90000.0,0
158460,Cash loans,451647.0,36211.5,M,24.0,Single / not married,House / apartment,Working,202500.0,0
134445,Revolving loans,270000.0,13500.0,F,50.0,Married,House / apartment,Businessman,202500.0,0
264364,Cash loans,263686.5,28525.5,F,39.0,Married,House / apartment,Working,180000.0,0
161676,Cash loans,640080.0,29970.0,M,45.0,Married,House / apartment,Businessman,540000.0,0
305455,Cash loans,942300.0,27679.5,F,44.0,Married,Municipal apartment,Working,177750.0,0
406989,Cash loans,797557.5,26487.0,F,40.0,Married,House / apartment,Businessman,315000.0,0
448113,Cash loans,276277.5,21825.0,F,30.0,Civil marriage,With parents,,126000.0,0
143559,Cash loans,528633.0,19719.0,,66.0,Civil marriage,House / apartment,Unemployed,90000.0,0
414792,Cash loans,526491.0,22261.5,F,48.0,Married,House / apartment,Working,85500.0,0
211070,Cash loans,315000.0,13473.0,F,42.0,Married,House / apartment,Working,45000.0,1
201434,Cash loans,679671.0,32827.5,F,55.0,Married,House / apartment,Unemployed,94500.0,0
177194,Cash loans,337500.0,26793.0,,38.0,Single / not married,House / apartment,,180000.0,0
179200,Cash loans,946764.0,43870.5,F,55.0,Separated,House / apartment,Unemployed,144000.0,0
319194,Cash loans,325377.0,21352.5,F,62.0,Married,House / apartment,Unemployed,87750.0,0
118466,Revolving loans,247500.0,12375.0,F,28.0,Civil marriage,With parents,Unemployed,112500.0,0
185491,Cash loans,765000.0,27234.0,M,34.0,Single / not married,House / apartment,Businessman,225000.0,0
177457,Cash loans,221031.0,17487.0,M,29.0,Single / not married,With parents,Working,157500.0,0
340351,Cash loans,385164.0,17977.5,M,24.0,Civil marriage,With parents,Working,157500.0,0
147488,Cash loans,310671.0,19984.5,M,30.0,Single / not married,House / apartment,Businessman,225000.0,0
115201,Revolving loans,180000.0,9000.0,,22.0,Single / not married,With parents,Working,112500.0,0
221727,Revolving loans,382500.0,19125.0,F,33.0,Married,House / apartment,Unemployed,121500.0,0
198063,Cash loans,268659.0,25510.5,M,39.0,Married,House / apartment,Businessman,252000.0,0
378017,Cash loans,566055.0,18387.0,M,46.0,Married,House / apartment,,180000.0,0
136939,Cash loans,1237500.0,36184.5,M,27.0,Married,House / apartment,Businessman,225000.0,1
426996,Cash loans,735579.0,39901.5,M,35.0,Married,House / apartment,Working,146250.0,0
160413,Cash loans,314100.0,13437.0,M,64.0,Married,House / apartment,Unemployed,90000.0,0
383528,Revolving loans,180000.0,9000.0,M,43.0,Married,House / apartment,Working,135000.0,0
314642,Cash loans,762453.0,48726.0,M,31.0,Married,Municipal apartment,Businessman,360000.0,0
150589,Cash loans,299772.0,17338.5,M,59.0,Married,House / apartment,Unemployed,44100.0,0
285590,Cash loans,381528.0,30141.0,F,,Married,House / apartment,Unemployed,90000.0,0
333697,Revolving loans,180000.0,9000.0,F,56.0,Married,House / apartment,Working,112500.0,0
376046,Cash loans,225000.0,17905.5,M,26.0,Married,With parents,Working,135000.0,0
340736,Cash loans,341280.0,26964.0,F,44.0,Single / not married,House / apartment,Businessman,202500.0,0
247650,Cash loans,495000.0,25627.5,M,26.0,Married,House / apartment,Working,135000.0,0
184183,Cash loans,241618.5,24885.0,F,44.0,Widow,Office apartment,Working,112500.0,0
234407,Cash loans,360000.0,24187.5,F,25.0,Married,With parents,Unemployed,45000.0,0
321741,Cash loans,1288350.0,37800.0,M,42.0,Married,House / apartment,Working,144000.0,0
154464,Cash loans,640080.0,29970.0,F,46.0,Single / not married,House / apartment,Businessman,360000.0,0
225830,Cash loans,1921797.0,66798.0,F,61.0,Married,House / apartment,Businessman,315000.0,0
129323,Cash loans,545040.0,16524.0,F,62.0,Single / not married,House / apartment,Working,90000.0,0
357100,Cash loans,170640.0,10903.5,F,32.0,Civil marriage,House / apartment,Working,112500.0,0
380181,Cash loans,450000.0,17095.5,F,50.0,Married,House / apartment,Working,112500.0,0
139329,Cash loans,835605.0,29736.0,F,44.0,Married,House / apartment,Businessman,211500.0,0
439698,Cash loans,385164.0,17095.5,M,28.0,Married,House / apartment,Businessman,225000.0,0
114818,Cash loans,454500.0,14661.0,F,62.0,Married,House / apartment,Working,135000.0,0
413662,Cash loans,618840.0,17145.0,F,27.0,Married,House / apartment,Working,117000.0,1
123955,Cash loans,254700.0,20250.0,F,45.0,Civil marriage,House / apartment,Working,112500.0,1
437876,Cash loans,1047771.0,37764.0,F,56.0,Married,House / apartment,Working,121500.0,0
421166,Cash loans,463500.0,28485.0,,53.0,Married,House / apartment,Businessman,337500.0,0
158291,Cash loans,239850.0,23494.5,F,67.0,Widow,House / apartment,Unemployed,108000.0,0
297510,Cash loans,889515.0,31644.0,M,46.0,Married,House / apartment,Businessman,270000.0,1
243994,Cash loans,1207143.0,51273.0,F,35.0,Married,House / apartment,Businessman,270000.0,0
264163,Cash loans,450000.0,30195.0,F,54.0,Married,House / apartment,Unemployed,180000.0,0
143515,Cash loans,1125000.0,47794.5,M,28.0,Married,With parents,Businessman,315000.0,0
397556,Cash loans,450000.0,22018.5,M,25.0,Married,House / apartment,Working,157500.0,0
172160,Cash loans,1282500.0,42516.0,F,,Widow,House / apartment,Working,315000.0,0
218738,Cash loans,980838.0,52389.0,F,33.0,Civil marriage,House / apartment,Businessman,202500.0,0
139337,Revolving loans,270000.0,13500.0,M,35.0,Married,House / apartment,Working,180000.0,0
249478,Cash loans,533668.5,25803.0,F,52.0,Single / not married,House / apartment,Working,225000.0,0
160639,Cash loans,450000.0,30204.0,M,54.0,Single / not married,House / apartment,Working,135000.0,0
215347,Cash loans,225000.0,11488.5,F,57.0,Married,House / apartment,Businessman,202500.0,0
332905,Cash loans,263686.5,27819.0,F,27.0,Married,Co-op apartment,Working,112500.0,0
155279,Cash loans,269550.0,21294.0,F,41.0,Married,House / apartment,Working,157500.0,0
389621,Cash loans,526491.0,18909.0,F,59.0,Civil marriage,House / apartment,Working,112500.0,0
118966,Revolving loans,157500.0,7875.0,F,29.0,Married,With parents,Unemployed,58500.0,0
451985,Cash loans,,10809.0,F,28.0,Civil marriage,House / apartment,Unemployed,67500.0,1
137814,Cash loans,276277.5,12933.0,F,43.0,Single / not married,House / apartment,Working,162000.0,1
417543,Cash loans,331920.0,17077.5,M,46.0,Civil marriage,House / apartment,Working,153000.0,0
173047,Cash loans,1024290.0,30078.0,F,41.0,Married,House / apartment,Working,108000.0,0
419888,Cash loans,485086.5,18414.0,F,,Married,House / apartment,Working,135000.0,0
124718,Cash loans,315000.0,15448.5,M,34.0,Married,House / apartment,Businessman,225000.0,0
192310,Cash loans,534204.0,34267.5,,53.0,Married,House / apartment,Working,153000.0,0
185202,Cash loans,397881.0,15129.0,F,59.0,Married,House / apartment,Unemployed,49500.0,0
205607,Cash loans,1807420.5,47808.0,F,47.0,Married,House / apartment,Working,180000.0,0
275516,Cash loans,573408.0,24232.5,F,23.0,Married,House / apartment,Working,135000.0,0
277660,Cash loans,1068619.5,54693.0,M,34.0,Married,House / apartment,Businessman,225000.0,0
107308,Cash loans,450000.0,21780.0,M,33.0,Separated,House / apartment,Working,135000.0,0
351611,Cash loans,547344.0,30690.0,F,31.0,Single / not married,House / apartment,Working,135000.0,0
320526,Cash loans,443088.0,23197.5,M,33.0,Married,House / apartment,Working,180000.0,1
124180,Cash loans,450000.0,53406.0,M,36.0,Married,House / apartment,Businessman,225000.0,1
239108,Cash loans,105813.0,9211.5,F,29.0,Married,House / apartment,Unemployed,90000.0,0
205091,Cash loans,103855.5,7227.0,F,60.0,Married,House / apartment,Unemployed,112500.0,0
408513,Cash loans,675000.0,32602.5,M,56.0,Married,House / apartment,Businessman,225000.0,1
185271,Cash loans,67500.0,6804.0,F,64.0,Widow,House / apartment,Unemployed,36000.0,0
199260,Revolving loans,1350000.0,67500.0,F,49.0,Married,House / apartment,Businessman,540000.0,0
129788,Cash loans,253737.0,27454.5,F,30.0,Married,With parents,Working,157500.0,0
234675,Cash loans,727785.0,28332.0,M,55.0,Married,Office apartment,Working,112500.0,0
291602,Cash loans,1546020.0,40783.5,F,46.0,Separated,House / apartment,Working,180000.0,0
111110,Cash loans,276277.5,19777.5,F,55.0,Single / not married,House / apartment,,135000.0,0
123718,Cash loans,152820.0,16344.0,,40.0,Married,House / apartment,Working,121500.0,0
245831,Cash loans,814041.0,23931.0,M,42.0,Married,House / apartment,Working,135000.0,0
111813,Cash loans,1886850.0,47826.0,M,,Civil marriage,House / apartment,Businessman,318690.0,1
247940,Cash loans,743031.0,39586.5,M,62.0,Married,House / apartment,Working,180000.0,0
144921,Revolving loans,675000.0,33750.0,F,52.0,Married,Office apartment,Businessman,218250.0,0
259492,Cash loans,961146.0,27675.0,M,48.0,Married,House / apartment,Businessman,315000.0,0
327469,Cash loans,837000.0,44725.5,F,61.0,Married,House / apartment,Businessman,202500.0,0
125225,Cash loans,540000.0,17086.5,,26.0,Married,House / apartment,Working,135000.0,0
327201,Cash loans,906615.0,30091.5,F,29.0,Married,House / apartment,Working,270000.0,0
188631,Cash loans,301464.0,16960.5,F,54.0,Married,House / apartment,Working,157500.0,0
438497,Cash loans,47970.0,5166.0,F,32.0,Married,House / apartment,Unemployed,40500.0,1
234114,Cash loans,781920.0,25969.5,F,64.0,Married,House / apartment,Unemployed,112500.0,0
423595,Cash loans,848070.0,31288.5,F,45.0,Married,With parents,Working,112500.0,0
333232,Cash loans,254700.0,14751.0,F,67.0,Married,House / apartment,Working,135000.0,0
361309,Cash loans,1575000.0,58500.0,F,65.0,Single / not married,House / apartment,Working,157500.0,0
152678,Cash loans,81549.0,8482.5,F,63.0,Married,House / apartment,Unemployed,29250.0,0
285361,Cash loans,390384.0,44280.0,F,33.0,Married,House / apartment,Businessman,261000.0,0
359834,Cash loans,1303200.0,46809.0,F,40.0,Married,House / apartment,Working,202500.0,0
215476,Cash loans,158301.0,16753.5,M,62.0,Married,House / apartment,Unemployed,76500.0,0
115979,Cash loans,323388.0,21609.0,M,25.0,Single / not married,With parents,Unemployed,76500.0,1
311414,Cash loans,270000.0,13914.0,,56.0,Married,House / apartment,Unemployed,112500.0,0
260835,Cash loans,490495.5,27517.5,F,45.0,Married,House / apartment,Working,126000.0,0
